koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_disposition
3.0679061,6.8e-06,-6.8e-06,15.0074,,,7144.0,319.771,-319.771,6632.0,122.0,-122.0,1.7,,,921.092,,,1534.0,,,CANDIDATE
4.7185893,2.84e-05,-2.84e-05,12.5103,0.758018,-0.758018,3868.0,211.113,-211.113,6039.7,106.3,-106.3,2.06,0.1,-0.1,1274.32,,,1664.0,,,CANDIDATE
1.6513066,4e-06,-4e-06,9.54979,0.916504,-0.916504,1751.0,484.739,-484.739,5887.6,129.7,-129.7,1.47,0.1,-0.1,231.366,,,1086.0,,,FALSE POSITIVE
12.9589981,5.19e-05,-5.19e-05,11.9733,,,16753.0,866.395,-866.395,5925.0,122.0,-122.0,0.94,,,60.044,,,775.0,,,CANDIDATE
1.5057127,0.0001029,-0.0001029,12.1483,3.73349,-3.73349,5373.0,17506.3,-17506.3,4335.0,148.2,-148.2,0.64,0.05,-0.05,9.00759,,,482.0,,,CANDIDATE
5.1404883,1.48e-05,-1.48e-05,5.66149,0.406857,-0.406857,2896.0,227.765,-227.765,5155.0,139.6,-139.6,0.93,0.06,-0.06,76.7777,,,824.0,,,CANDIDATE
8.9270275,2.53e-05,-2.53e-05,4.54883,0.340382,-0.340382,2360.0,249.344,-249.344,5492.0,135.8,-135.8,0.85,0.05,-0.05,56.8769,,,765.0,,,CANDIDATE
35.3712924,0.0002101,-0.0002101,13.0539,0.925591,-0.925591,4376.0,806.027,-806.027,6702.0,109.0,-109.0,1.32,0.07,-0.07,3.89814,,,391.0,,,CANDIDATE
1.7904917,0.0001515,-0.0001515,11.4109,0.480695,-0.480695,47315.0,3022.18,-3022.18,3425.0,157.0,-157.0,0.46,0.01,-0.01,31.6712,,,660.0,,,CONFIRMED
2.4810218,0.0007191,-0.0007191,8.87122,0.629245,-0.629245,24673.0,2343.92,-2343.92,3691.0,157.0,-157.0,0.6,0.02,-0.02,43.5124,,,715.0,,,CANDIDATE
2.8895991,6.2e-06,-6.2e-06,18.732,,,13586.0,552.937,-552.937,6451.9,136.8,-136.8,1.51,,,1619.54,,,1767.0,,,CANDIDATE
6.2663565,2.52e-05,-2.52e-05,12.2751,,,5720.0,946.841,-946.841,6316.0,122.0,-122.0,1.22,,,52.4199,,,749.0,,,CANDIDATE
1.1669652,1.6e-06,-1.6e-06,12.7459,1.07917,-1.07917,28171.0,9222.91,-9222.91,3452.0,157.0,-157.0,0.48,0.02,-0.02,21.7929,,,601.0,,,CANDIDATE
1.3940614,0.0002032,-0.0002032,20.0134,,,9143.0,23313.0,-23313.0,5402.0,122.0,-122.0,0.98,,,591.468,,,1373.0,,,CANDIDATE
15.8034785,7.75e-05,-7.75e-05,14.6849,0.978169,-0.978169,7000.0,772.538,-772.538,6039.2,114.5,-114.5,1.49,0.07,-0.07,12.8934,,,527.0,,,CANDIDATE
2.819817,0.001165,-0.001165,22.75573,21.919445,-21.919445,183631.033642,13579.864,-13579.864,3601.0,119.0,-119.0,0.441,0.086,-0.086,31.848458,,,605.8873038,,,FALSE POSITIVE
5.2434358,1.22e-05,-1.22e-05,15.7628,,,8157.0,668.41,-668.41,6174.0,122.0,-122.0,1.37,,,164.202,,,997.0,,,CANDIDATE
5.01345,2.64e-05,-2.64e-05,9.1986,0.592295,-0.592295,7627.0,323.581,-323.581,5505.9,117.1,-117.1,1.07,0.06,-0.06,278.509,,,1138.0,,,CANDIDATE
6.9603975,2.65e-05,-2.65e-05,11.906,0.78331,-0.78331,6218.0,547.133,-547.133,5837.0,127.8,-127.8,1.36,0.07,-0.07,302.518,,,1161.0,,,CANDIDATE
9.5315703,0.0001152,-0.0001152,2.62547,0.23911,-0.23911,1095.0,126.524,-126.524,5022.0,125.4,-125.4,0.77,0.05,-0.05,39.0679,,,696.0,,,CANDIDATE
13.026976,3.33e-05,-3.33e-05,16.5308,1.26172,-1.26172,10320.0,454.705,-454.705,5817.2,185.7,-185.7,1.46,0.11,-0.11,110.559,,,903.0,,,CANDIDATE
2.8140328,1.64e-05,-1.64e-05,12.904,0.904141,-0.904141,5247.0,233.153,-233.153,7487.8,138.5,-138.5,2.22,0.12,-0.12,5118.7,,,2356.0,,,CANDIDATE
8.2100724,3.6e-05,-3.6e-05,15.5396,4.21304,-4.21304,4190.0,368.267,-368.267,6427.0,128.0,-128.0,1.96,0.1,-0.1,105.793,,,893.0,,,FALSE POSITIVE
1.6707289,1.3e-06,-1.3e-06,17.2506,,,2758.0,17020.7,-17020.7,5041.0,122.0,-122.0,0.93,,,289.366,,,1149.0,,,CANDIDATE
3.0043128,2.7e-06,-2.7e-06,12.1874,1.36016,-1.36016,6000.0,1800.08,-1800.08,6405.0,122.9,-122.9,1.17,0.06,-0.06,61.8402,,,781.0,,,FALSE POSITIVE
12.6427441,0.0002642,-0.0002642,10.8159,,,7747.0,271.258,-271.258,5605.0,122.0,-122.0,1.76,,,269.47,,,1128.0,,,CANDIDATE
5.0037758,3e-06,-3e-06,19.7788,0.93671,-0.93671,7390.0,1.36807,-1.36807,6442.0,136.5,-136.5,2.09,0.09,-0.09,1150.12,,,1622.0,,,CONFIRMED
5.0358501,3.01e-05,-3.01e-05,15.0966,1.21984,-1.21984,3956.0,220.938,-220.938,7455.0,128.1,-128.1,2.57,0.18,-0.18,3403.81,,,2127.0,,,CANDIDATE
3.4053234,4.6e-06,-4.6e-06,12.264,1.83472,-1.83472,4804.0,2018.45,-2018.45,6111.0,131.3,-131.3,1.32,0.07,-0.07,696.43,,,1431.0,,,CANDIDATE
742.682809,1.1e-06,-1.1e-06,9.50064,0.495088,-0.495088,11798.0,174.701,-174.701,5931.0,149.7,-149.7,0.98,0.05,-0.05,0.0343651,,,119.0,,,CANDIDATE
3.7442969,5e-06,-5e-06,8.95062,0.604043,-0.604043,6943.0,501.242,-501.242,5114.0,127.4,-127.4,0.92,0.05,-0.05,58.7809,,,771.0,,,CANDIDATE
6.7392054,8.7e-06,-8.7e-06,8.73795,1.00512,-1.00512,5180.0,1735.18,-1735.18,4557.0,128.1,-128.1,0.77,0.06,-0.06,4.48575,,,405.0,,,CANDIDATE
2.2314165,1.2e-06,-1.2e-06,11.7385,,,17612.0,884.87,-884.87,4956.1,242.6,-242.6,0.75,,,106.977,,,895.0,,,CANDIDATE
8.9913818,3.19e-05,-3.19e-05,10.912,0.644327,-0.644327,3320.0,125.75,-125.75,5863.0,131.9,-131.9,1.88,0.1,-0.1,467.293,,,1295.0,,,CANDIDATE
8.0924283,0.0030755,-0.0030755,11.0971,0.67287,-0.67287,21701.0,2222.61,-2222.61,3821.0,157.0,-157.0,0.69,0.02,-0.02,8.0575,,,469.0,,,CANDIDATE
1.5304279,1e-06,-1e-06,19.1928,0.925587,-0.925587,9499.0,224.995,-224.995,6476.0,135.9,-135.9,1.72,0.08,-0.08,4037.72,,,2220.0,,,CANDIDATE
5.1491091,1.34e-05,-1.34e-05,12.8079,0.772268,-0.772268,8719.0,383.331,-383.331,6648.0,131.8,-131.8,1.46,0.08,-0.08,1104.38,,,1606.0,,,CANDIDATE
8.2165446,8.1e-05,-8.1e-05,7.33005,,,5304.0,420.868,-420.868,6114.0,122.0,-122.0,1.09,,,172.843,,,1010.0,,,CANDIDATE
3.9802888,1.08e-05,-1.08e-05,11.6985,,,4073.0,512.256,-512.256,5991.0,122.0,-122.0,1.52,,,106.678,,,895.0,,,CANDIDATE
10.8310228,2.26e-05,-2.26e-05,11.3849,0.750872,-0.750872,7728.0,949.98,-949.98,5524.8,113.5,-113.5,0.98,0.05,-0.05,12.0417,,,518.0,,,CANDIDATE
17.7607727,7.68e-05,-7.68e-05,4.52589,0.317312,-0.317312,1391.0,83.6599,-83.6599,6180.8,151.5,-151.5,1.31,0.07,-0.07,71.0596,,,808.0,,,CANDIDATE
20.8380576,0.0001144,-0.0001144,10.4977,,,10875.0,834.163,-834.163,6165.0,122.0,-122.0,1.03,,,37.6029,,,689.0,,,CANDIDATE
3.3458255,6e-06,-6e-06,14.8231,0.775876,-0.775876,6065.0,144.217,-144.217,6089.0,121.8,-121.8,1.75,0.09,-0.09,1120.52,,,1611.0,,,CANDIDATE
4.6478092,6.5e-06,-6.5e-06,11.76,0.668465,-0.668465,9297.0,285.112,-285.112,5510.0,131.4,-131.4,1.19,0.06,-0.06,312.405,,,1171.0,,,CANDIDATE
4.160454,0.0010498,-0.0010498,10.705,0.648843,-0.648843,10349.0,506.864,-506.864,5963.0,124.3,-124.3,1.16,0.06,-0.06,315.01,,,1173.0,,,CANDIDATE
2.2786049,3e-06,-3e-06,12.6809,1.43308,-1.43308,1050.0,21.0795,-21.0795,8550.0,199.1,-199.1,2.63,0.11,-0.11,10942.1,,,2849.0,,,CANDIDATE
6.9615164,1.88e-05,-1.88e-05,10.6573,0.682895,-0.682895,6492.0,368.575,-368.575,5994.0,127.4,-127.4,1.37,0.07,-0.07,106.619,,,895.0,,,CANDIDATE
3.750778,8e-06,-8e-06,17.4249,,,13942.0,588.042,-588.042,6751.0,122.0,-122.0,1.54,,,903.749,,,1527.0,,,CANDIDATE
3.7521603,1.35e-05,-1.35e-05,9.01204,0.617586,-0.617586,5473.0,440.223,-440.223,5917.0,135.3,-135.3,1.19,0.06,-0.06,262.822,,,1121.0,,,CANDIDATE
1.364829,3e-06,-3e-06,15.8394,,,4664.0,582.553,-582.553,6392.0,122.0,-122.0,1.85,,,957.887,,,1549.0,,,CANDIDATE
2.0396825,1.12e-05,-1.12e-05,7.50494,,,4429.0,354.253,-354.253,6559.0,122.0,-122.0,1.22,,,2000.39,,,1863.0,,,CANDIDATE
12.1422411,4.03e-05,-4.03e-05,11.7961,0.671513,-0.671513,4584.0,199.004,-199.004,6716.0,127.8,-127.8,1.83,0.09,-0.09,110.449,,,903.0,,,CANDIDATE
3.8801586,1.39e-05,-1.39e-05,12.7189,,,8142.0,478.217,-478.217,6371.0,122.0,-122.0,1.43,,,983.22,,,1560.0,,,CANDIDATE
18.372561,0.0001171,-0.0001171,8.40725,0.533254,-0.533254,4311.0,203.934,-203.934,5822.0,127.9,-127.9,1.53,0.07,-0.07,56.6794,,,764.0,,,CANDIDATE
1.6763835,1.1e-06,-1.1e-06,17.7371,,,13272.0,611.599,-611.599,6087.0,122.0,-122.0,1.52,,,760.788,,,1463.0,,,CANDIDATE
2.4257176,1.95e-05,-1.95e-05,8.37058,0.686068,-0.686068,1855.0,192.031,-192.031,6658.0,177.4,-177.4,1.85,0.11,-0.11,1677.9,,,1783.0,,,CANDIDATE
9.653456,0.002539,-0.002539,7.281973,1.406418,-1.406418,43088.5649,4189.9946,-4189.9946,3359.0,69.0,-69.0,0.315,0.055,-0.055,3.1265702,,,339.1460758,,,FALSE POSITIVE
3.6024986,0.0014455,-0.0014455,9.87637,0.681676,-0.681676,20792.0,2226.82,-2226.82,3967.0,157.0,-157.0,0.67,0.02,-0.02,47.7872,,,732.0,,,CANDIDATE
3.5423487,1.29e-05,-1.29e-05,8.42588,,,3496.0,648.167,-648.167,6195.0,122.0,-122.0,1.15,,,151.261,,,977.0,,,CANDIDATE
3.356169,4.9e-06,-4.9e-06,11.0376,0.632138,-0.632138,7442.0,585.516,-585.516,5941.0,126.1,-126.1,1.08,0.05,-0.05,144.158,,,965.0,,,CANDIDATE
9.6355,0.0001,-0.0001,9.70279,0.74944,-0.74944,4365.0,115.553,-115.553,5589.0,123.2,-123.2,1.68,0.12,-0.12,0.0147618,,,97.0,,,CANDIDATE
2.7775786,4e-06,-4e-06,4.50048,0.182481,-0.182481,4270.0,215.255,-215.255,3982.0,157.0,-157.0,0.66,0.02,-0.02,79.8073,,,832.0,,,CANDIDATE
6.1161423,1.57e-05,-1.57e-05,6.70408,0.491749,-0.491749,3588.0,230.147,-230.147,5858.0,136.6,-136.6,1.31,0.07,-0.07,53.9292,,,754.0,,,CANDIDATE
6.1879019,9.8e-06,-9.8e-06,12.4998,0.604861,-0.604861,9168.0,493.26,-493.26,5925.5,97.8,-97.8,1.17,0.05,-0.05,118.339,,,918.0,,,CANDIDATE
8.31001,1.69e-05,-1.69e-05,18.2639,0.934931,-0.934931,5667.0,112.769,-112.769,6649.0,146.4,-146.4,2.48,0.12,-0.12,1097.56,,,1603.0,,,CANDIDATE
16.1268294,6.85e-05,-6.85e-05,2.9287,0.270499,-0.270499,974.0,141.635,-141.635,4833.0,130.7,-130.7,0.77,0.05,-0.05,7.15343,,,455.0,,,CANDIDATE
1.9271328,0.0002099,-0.0002099,2.3659,0.51685,-0.51685,585.8978628,34.789112,-34.789112,5952.0,664.1,-664.1,1.25,0.27,-0.27,1087.6116431,,,1464.6646895,,,FALSE POSITIVE
3.8190051,5.3e-06,-5.3e-06,10.8225,0.800499,-0.800499,1907.0,417.334,-417.334,6379.0,124.5,-124.5,1.61,0.08,-0.08,193.673,,,1039.0,,,CANDIDATE
4.5579065,3.8e-06,-3.8e-06,11.1283,0.736828,-0.736828,15309.0,525.778,-525.778,4977.0,124.4,-124.4,0.81,0.05,-0.05,116.63,,,915.0,,,CANDIDATE
2.8279716,1.1e-06,-1.1e-06,18.5153,0.711756,-0.711756,14846.0,233.874,-233.874,6707.0,105.0,-105.0,1.48,0.06,-0.06,1118.3,,,1611.0,,,CONFIRMED
9.9872075,3.91e-05,-3.91e-05,10.2877,0.624316,-0.624316,2884.0,228.418,-228.418,6453.0,143.9,-143.9,1.75,0.08,-0.08,105.868,,,893.0,,,CANDIDATE
12.2925281,6.04e-05,-6.04e-05,14.0235,,,10299.0,504.489,-504.489,6019.0,122.0,-122.0,1.49,,,160.207,,,991.0,,,CANDIDATE
26.3926606,7.58e-05,-7.58e-05,8.33825,0.536195,-0.536195,3447.0,456.699,-456.699,5543.0,128.8,-128.8,0.99,0.05,-0.05,2.97563,,,365.0,,,CANDIDATE
4.2240015,0.0008234,-0.0008234,11.5236,0.618649,-0.618649,35494.0,2744.54,-2744.54,3724.0,157.0,-157.0,0.59,0.02,-0.02,15.196,,,550.0,,,CANDIDATE
0.6646521,6e-07,-6e-07,9.44803,,,7197.0,476.733,-476.733,6256.0,122.0,-122.0,0.97,,,3611.53,,,2159.0,,,FALSE POSITIVE
14.8442674,9.4e-05,-9.4e-05,7.05099,0.457246,-0.457246,7245.0,371.079,-371.079,5920.0,140.2,-140.2,0.96,0.05,-0.05,28.1152,,,641.0,,,CANDIDATE
2.4404127,0.000413,-0.000413,12.1385,0.763227,-0.763227,67496.0,6230.21,-6230.21,3356.0,157.0,-157.0,0.45,0.02,-0.02,19.4163,,,584.0,,,CANDIDATE
1.8361503,5.3e-06,-5.3e-06,22.5152,4.24251,-4.24251,2470.0,238.715,-238.715,5710.5,216.5,-216.5,2.43,0.11,-0.11,33906.8,,,3780.0,,,FALSE POSITIVE
3.6092665,6.9e-06,-6.9e-06,6.6756,0.497087,-0.497087,6975.0,344.927,-344.927,4823.0,123.3,-123.3,0.79,0.05,-0.05,153.851,,,981.0,,,CANDIDATE
5.495078,5.8e-05,-5.8e-05,10.0782,,,5504.0,616.071,-616.071,6852.0,122.0,-122.0,1.5,,,469.613,,,1296.0,,,CANDIDATE
5.2477739,1.73e-05,-1.73e-05,8.53362,0.546246,-0.546246,6694.0,375.129,-375.129,5647.0,128.9,-128.9,1.1,0.06,-0.06,239.402,,,1095.0,,,CANDIDATE
6.8688474,4.68e-05,-4.68e-05,12.8155,,,4404.0,322.885,-322.885,6621.0,122.0,-122.0,1.98,,,854.65,,,1506.0,,,CANDIDATE
22.5012924,0.0001456,-0.0001456,5.01721,0.344562,-0.344562,3758.0,225.863,-225.863,5443.0,121.8,-121.8,0.9,0.05,-0.05,22.423,,,606.0,,,CANDIDATE
10.9835772,6.2e-05,-6.2e-05,3.69154,0.30283,-0.30283,2290.0,175.031,-175.031,5443.0,121.8,-121.8,0.9,0.05,-0.05,63.5296,,,786.0,,,CANDIDATE
0.8970559,3.1e-06,-3.1e-06,15.8462774,7.714551,-7.714551,2702.7874118,64.76678,-64.76678,5811.0,32.9,-32.9,1.84758,0.0888945,-0.0888945,11175.4143383,,,2622.3198236,,,CANDIDATE
41.4186335,0.0001542,-0.0001542,10.7342874,0.6135443,-0.6135443,5598.932235,122.04424,-122.04424,6080.7,139.3,-139.3,1.4143,0.0738995,-0.0738995,1.8987535,,,299.3897282,,,CANDIDATE
9.7831931,3.4e-05,-3.4e-05,2.5360369,3.5766933,-3.5766933,141.843959,14.746471,-14.746471,6200.93,105.169,-105.169,2.0913501,0.081407,-0.081407,643.0959721,,,1284.3656943,,,CANDIDATE
5.1494363,2.19e-05,-2.19e-05,2.76723,0.168907,-0.168907,737.0,38.1501,-38.1501,5588.0,94.7,-94.7,1.13,0.05,-0.05,478.295,,,1302.0,,,CANDIDATE
13.7252522,0.0021087,-0.0021087,20.3352568,14.115476,-14.115476,4945.7679342,207.26817,-207.26817,6104.0,126.8,-126.8,1.86397,0.0808844,-0.0808844,312.4460654,,,1072.2931079,,,FALSE POSITIVE
4.4044418,1.79e-05,-1.79e-05,4.13545,0.293244,-0.293244,1649.0,132.456,-132.456,5754.0,98.9,-98.9,1.04,0.05,-0.05,302.886,,,1162.0,,,CANDIDATE
3.8720204,6.2e-06,-6.2e-06,14.8477,0.8948,-0.8948,7202.0,216.79,-216.79,6976.0,194.4,-194.4,1.83,0.1,-0.1,1287.54,,,1668.0,,,CANDIDATE
9.8738839,0.0033383,-0.0033383,10.7705056,0.7230523,-0.7230523,4750.3264569,175.98784,-175.98784,6543.5,103.3,-103.3,1.5187401,0.0907085,-0.0907085,191.8809402,,,949.2436684,,,CANDIDATE
9.6742544,4.92e-05,-4.92e-05,11.7179,0.716075,-0.716075,2923.0,116.528,-116.528,6803.0,133.8,-133.8,2.66,0.13,-0.13,753.131,,,1459.0,,,CANDIDATE
0.6593681,1.8e-06,-1.8e-06,13.8937,2.41119,-2.41119,20252.0,17829.5,-17829.5,3421.0,157.0,-157.0,0.55,0.02,-0.02,41.406,,,706.0,,,CANDIDATE
1.4571902,2.3e-06,-2.3e-06,8.18389,,,6297.0,1275.61,-1275.61,5712.0,122.0,-122.0,0.82,,,112.285,,,906.0,,,CANDIDATE
11.9964056,7.2e-05,-7.2e-05,10.8162,0.701474,-0.701474,4821.0,261.012,-261.012,6311.0,127.7,-127.7,1.64,0.09,-0.09,203.513,,,1052.0,,,CANDIDATE
12.1228168,0.0001993,-0.0001993,10.5524,0.596611,-0.596611,6029.0,324.765,-324.765,6799.0,136.4,-136.4,1.45,0.06,-0.06,202.591,,,1051.0,,,CANDIDATE
24.7104662,0.0001089,-0.0001089,6.84115,0.394095,-0.394095,3534.0,187.127,-187.127,5876.0,124.0,-124.0,1.18,0.06,-0.06,38.4335,,,693.0,,,CANDIDATE
4.90765,0.00501,-0.00501,13.2707,,,810.0,1.91617,-1.91617,4900.0,122.0,-122.0,5.01,,,260.337,,,1119.0,,,CANDIDATE
13.7333847,8.73e-05,-8.73e-05,9.42304,0.708267,-0.708267,4741.0,441.898,-441.898,6415.0,128.2,-128.2,1.4,0.06,-0.06,17.2584,,,567.0,,,CANDIDATE
3.0758364,1.56e-05,-1.56e-05,5.09878,,,2346.0,184.143,-184.143,5745.0,122.0,-122.0,1.15,,,558.588,,,1354.0,,,CANDIDATE
2.6808268,1.49e-05,-1.49e-05,14.3489,,,6451.0,396.359,-396.359,7349.0,122.0,-122.0,2.0,,,6752.98,,,2525.0,,,CANDIDATE
1.0992893,1.9e-06,-1.9e-06,7.47037,,,6570.0,613.19,-613.19,5636.0,122.0,-122.0,0.87,,,719.668,,,1442.0,,,CANDIDATE
26.5988575,0.0001351,-0.0001351,15.707,0.929203,-0.929203,8222.0,581.662,-581.662,6685.0,134.4,-134.4,1.62,0.07,-0.07,237.562,,,1093.0,,,CANDIDATE
8.1168658,2.6e-05,-2.6e-05,10.8668,0.649529,-0.649529,7595.0,326.528,-326.528,6381.0,132.0,-132.0,1.33,0.07,-0.07,473.148,,,1299.0,,,CANDIDATE
3.6860654,8.6e-06,-8.6e-06,12.7501,0.729778,-0.729778,6642.0,244.441,-244.441,6206.0,125.7,-125.7,1.76,0.09,-0.09,902.856,,,1527.0,,,CANDIDATE
1462.2115148,1e-06,-1e-06,4.5351,0.139016,-0.139016,34206.0,343.552,-343.552,3275.0,157.0,-157.0,0.23,0.01,-0.01,0.0003419,,,37.0,,,CANDIDATE
2.9193825,2.1e-06,-2.1e-06,12.0124,0.632978,-0.632978,11876.0,518.477,-518.477,6037.0,129.4,-129.4,1.06,0.05,-0.05,213.872,,,1065.0,,,CANDIDATE
2.97638,0.00175,-0.00175,11.0372,1.52854,-1.52854,795.842,3.34883,-3.34883,6492.5,372.3,-372.3,3.56,0.44,-0.44,2695.88,,,2007.0,,,FALSE POSITIVE
750.2395535,1e-06,-1e-06,9.68778,0.417459,-0.417459,6713.0,174.371,-174.371,7459.0,134.6,-134.6,1.43,0.05,-0.05,0.0560777,,,135.0,,,CANDIDATE
6.2796518,2.26e-05,-2.26e-05,6.38573,0.497153,-0.497153,4992.0,409.751,-409.751,5159.0,125.2,-125.2,0.9,0.05,-0.05,71.742,,,810.0,,,CANDIDATE
1483.5175058,1.1e-06,-1.1e-06,17.4711,,,11723.0,213.163,-213.163,5782.0,122.0,-122.0,1.58,,,0.020302,,,105.0,,,CANDIDATE
5.2076995,8.2e-06,-8.2e-06,6.02778,0.58522,-0.58522,4315.0,738.002,-738.002,4961.0,124.4,-124.4,0.78,0.05,-0.05,17.5447,,,570.0,,,CANDIDATE
18.2457829,0.0001212,-0.0001212,3.87217,0.291601,-0.291601,3157.0,160.593,-160.593,5057.0,132.6,-132.6,0.78,0.05,-0.05,18.6783,,,579.0,,,CANDIDATE
17.0180939,5.26e-05,-5.26e-05,14.5502,,,13730.0,568.629,-568.629,5782.0,122.0,-122.0,1.26,,,49.0598,,,737.0,,,CANDIDATE
10.6332248,8.6e-06,-8.6e-06,15.9854,1.13442,-1.13442,36558.0,1269.1,-1269.1,4678.0,117.5,-117.5,0.81,0.06,-0.06,26.5909,,,632.0,,,FALSE POSITIVE
14.13519,5.93e-05,-5.93e-05,9.82212,0.872831,-0.872831,3863.0,514.667,-514.667,6466.0,124.9,-124.9,1.54,0.07,-0.07,65.1514,,,791.0,,,CANDIDATE
8.0850515,5.44e-05,-5.44e-05,3.89202,0.293038,-0.293038,1521.0,129.719,-129.719,5560.0,131.7,-131.7,1.02,0.05,-0.05,92.8495,,,864.0,,,CANDIDATE
2.917882,1.08e-05,-1.08e-05,3.08813,0.29172,-0.29172,1937.0,223.15,-223.15,4593.4,112.4,-112.4,0.67,0.05,-0.05,81.6812,,,837.0,,,CANDIDATE
0.9370901,2e-06,-2e-06,9.49947,0.571323,-0.571323,1560.0,1.84868,-1.84868,6779.0,147.4,-147.4,2.43,0.11,-0.11,3103.07,,,2079.0,,,CANDIDATE
7.842208,3.71e-05,-3.71e-05,12.3266,,,7095.0,459.6,-459.6,6428.0,122.0,-122.0,1.53,,,527.439,,,1335.0,,,CANDIDATE
7.5520411,4.62e-05,-4.62e-05,8.43121,0.568397,-0.568397,3881.0,203.389,-203.389,5936.0,125.1,-125.1,1.58,0.08,-0.08,306.311,,,1165.0,,,CANDIDATE
731.8319734,8e-07,-8e-07,12.4424,0.397706,-0.397706,46413.0,396.831,-396.831,3556.0,157.0,-157.0,0.54,0.02,-0.02,0.0015866,,,55.0,,,CANDIDATE
3.7781679,1.6e-05,-1.6e-05,11.6911,0.710894,-0.710894,5635.0,266.603,-266.603,6118.0,134.1,-134.1,1.77,0.09,-0.09,1317.34,,,1678.0,,,CANDIDATE
2.1439841,5.1e-06,-5.1e-06,16.8452,,,13382.0,841.6,-841.6,6788.0,122.0,-122.0,1.44,,,968.251,,,1554.0,,,CANDIDATE
22.5095172,9.67e-05,-9.67e-05,12.0156,,,26199.0,1084.52,-1084.52,4952.0,122.0,-122.0,0.84,,,14.3836,,,542.0,,,CANDIDATE
9.0441543,3.95e-05,-3.95e-05,10.2153,0.673387,-0.673387,25006.0,3129.93,-3129.93,3642.0,157.0,-157.0,0.57,0.02,-0.02,1.72908,,,319.0,,,CANDIDATE
4.4156851,9.5e-06,-9.5e-06,7.75741,2.13739,-2.13739,3166.0,2227.35,-2227.35,5599.0,129.2,-129.2,1.1,0.06,-0.06,143.363,,,964.0,,,CANDIDATE
4.4581792,2.5e-05,-2.5e-05,9.08219,0.580344,-0.580344,5095.0,286.041,-286.041,5973.0,131.1,-131.1,1.43,0.07,-0.07,599.933,,,1378.0,,,CANDIDATE
5.0711656,2.64e-05,-2.64e-05,15.3998,0.799926,-0.799926,5325.0,202.874,-202.874,7304.0,142.9,-142.9,2.43,0.1,-0.1,2760.2,,,2019.0,,,CANDIDATE
3.9535041,1.4e-05,-1.4e-05,13.6119,0.8431,-0.8431,6493.0,279.466,-279.466,6166.0,130.2,-130.2,1.98,0.1,-0.1,835.02,,,1497.0,,,CANDIDATE
6.8328077,1.74e-05,-1.74e-05,9.18199,,,4454.0,132.388,-132.388,5657.0,122.0,-122.0,1.45,,,410.019,,,1253.0,,,CANDIDATE
15.8951857,0.0002036,-0.0002036,11.9336,0.724781,-0.724781,40821.0,3774.98,-3774.98,3792.0,157.0,-157.0,0.57,0.02,-0.02,6.40691,,,443.0,,,CANDIDATE
13.0795854,4.75e-05,-4.75e-05,9.66071,,,12002.0,529.45,-529.45,5555.0,122.0,-122.0,0.92,,,83.886,,,843.0,,,CANDIDATE
5.267165,1.96e-05,-1.96e-05,6.02919,0.512482,-0.512482,5142.0,517.93,-517.93,4930.0,126.8,-126.8,0.8,0.05,-0.05,48.3829,,,734.0,,,CANDIDATE
18.9926881,7e-07,-7e-07,10.231,0.309282,-0.309282,223710.0,1028.65,-1028.65,3003.0,157.0,-157.0,0.21,0.01,-0.01,0.172006,,,179.0,,,CONFIRMED
5.6022404,1e-05,-1e-05,16.2862,0.851652,-0.851652,4365.0,111.973,-111.973,6237.0,130.0,-130.0,2.49,0.12,-0.12,1136.7,,,1617.0,,,CANDIDATE
37.98781,0.0002483,-0.0002483,10.1109,0.626495,-0.626495,7798.0,382.554,-382.554,5983.0,134.4,-134.4,1.29,0.06,-0.06,10.8495,,,505.0,,,CANDIDATE
21.5962209,9.13e-05,-9.13e-05,9.42089,0.568296,-0.568296,9216.0,471.384,-471.384,6012.0,129.9,-129.9,1.09,0.05,-0.05,37.4782,,,689.0,,,CANDIDATE
2.5011016,1.21e-05,-1.21e-05,15.7428,,,4644.0,425.909,-425.909,6421.0,122.0,-122.0,2.25,,,368.009,,,1220.0,,,CANDIDATE
2.4214702,5.5e-06,-5.5e-06,9.94252,0.451893,-0.451893,20899.0,1263.57,-1263.57,3642.0,157.0,-157.0,0.64,0.02,-0.02,33.5202,,,670.0,,,CANDIDATE
4.0236761,6.7e-06,-6.7e-06,16.953,0.68278,-0.68278,6216.0,139.375,-139.375,9833.0,293.9,-293.9,2.14,0.08,-0.08,9268.26,,,2733.0,,,CANDIDATE
3.8149372,1.77e-05,-1.77e-05,13.2182,,,6444.0,310.428,-310.428,5709.0,122.0,-122.0,1.89,,,963.383,,,1552.0,,,CANDIDATE
18.8392786,0.0002219,-0.0002219,10.5098,,,6440.0,703.222,-703.222,5972.0,122.0,-122.0,1.42,,,46.6035,,,727.0,,,CANDIDATE
2.6185048,4.8e-06,-4.8e-06,6.08823,0.454911,-0.454911,3523.0,338.291,-338.291,6478.0,135.0,-135.0,1.04,0.05,-0.05,235.909,,,1091.0,,,CANDIDATE
