pl_orbper,pl_trandeperr1,st_tefferr1,pl_eqt,pl_rade,st_raderr2,pl_trandeperr2,pl_radeerr1,ra,pl_trandep,pl_insolerr1,st_rad,pl_orbpererr1,st_teff,pl_radeerr2,pl_orbpererr2,st_tefferr2,pl_insol,st_raderr1,dec,pl_insolerr2,disposition,source,pl_rad_to_star_rad_ratio,pl_signal_significance
3.4852362,437.0831,122.0,1202.4572246,12.6093335,0.0,-437.0831,0.559151,46.987523,14856.89726,0.0,1.02553,0.00017,5728.0,-0.559151,-0.00017,-122.0,494.0825841,0.0,-66.111186,0.0,CANDIDATE,TESS,12.29543114292122,33.9910128302833
42.8614655,59.6776,110.7,619.0,4.13549,-0.08,-59.6776,0.296934,19.06757,908.0,0.0,1.61,0.0007446,5703.4,-0.296934,-0.0007446,-110.7,24.431,0.08,-79.893899,0.0,CANDIDATE,TESS,2.5686273291925463,15.215089078649276
2.1476974,11.988,0.0,0.0,0.0,0.0,-11.988,0.0,95.61935,136.0,0.0,0.0,7.4e-06,0.0,0.0,-7.4e-06,0.0,0.0,0.0,-63.697716,0.0,CANDIDATE,TESS,0.0,11.344678011344678
14.2456603,1077.19,126.0,1021.0,3.68209,-0.05,-1077.19,1.04832,343.572379,1084.0,0.0,0.76,4.1e-05,4760.0,-1.04832,-4.1e-05,-126.0,180.487,0.05,-43.010229,0.0,CONFIRMED,TESS,4.8448552631578945,1.006322004474605
15.3471548,53.4291,125.8,733.0,2.53444,-0.05,-53.4291,0.165205,342.732459,946.0,0.0,0.92,7.87e-05,5791.0,-0.165205,-7.87e-05,-125.8,48.0518,0.05,-29.809107,0.0,CANDIDATE,TESS,2.7548260869565215,17.705707189527804
24.9636551,22.3421,134.59,768.0,4.53167,-0.12,-22.3421,0.290342,109.777497,461.0,0.0,2.61,0.0002325,6388.0,-0.290342,-0.0002325,-134.59,58.006,0.12,-55.837843,0.0,CANDIDATE,TESS,1.736272030651341,20.633691550928518
7.8374554,12.4418,108.2,1295.0,2.26966,-0.08,-12.4418,0.1511,45.310382,188.0,0.0,1.86,4.75e-05,6289.7,-0.1511,-4.75e-05,-108.2,467.43,0.08,-75.203308,0.0,CANDIDATE,TESS,1.2202473118279569,15.110353807326913
3.8638303,16.3434,108.2,1479.0,1.80822,-0.08,-16.3434,0.205362,45.310382,109.0,0.0,1.86,4.56e-05,6289.7,-0.205362,-4.56e-05,-108.2,795.693,0.08,-75.203308,0.0,CANDIDATE,TESS,0.9721612903225806,6.669358884932144
10.5426254,129.46811,194.0,1166.233875,22.0104106,-0.0783919,-129.46811,1.0512202,168.998428,16789.8076116,0.0,1.65817,6.4e-06,6114.0,-1.0512202,-6.4e-06,-194.0,437.1833461,0.0783919,-36.459406,0.0,FALSE POSITIVE,TESS,13.273916787784124,129.6829590823563
4.3934744,425.83148,5599.1,1034.6449679,10.511208,-0.055402,-425.83148,0.7905655,12.358885,11541.7099365,0.0,0.977886,0.0005958,5349.0,-0.7905655,-0.0005958,-5599.1,270.8235342,0.055402,-53.914944,0.0,CANDIDATE,TESS,10.74890938207521,27.103937774868122
1.631858,1240.3127,123.0,1199.4351627,11.400179,0.0,-1240.3127,0.8355213,355.911751,17812.0219789,0.0,0.805143,0.000314,4778.0,-0.8355213,-0.000314,-123.0,489.1342881,0.0,-11.272631,0.0,CANDIDATE,TESS,14.15919780709762,14.360912356134063
1.3003394,2233.9,157.0,880.0,12.0407,-0.02,-2233.9,0.524914,274.39888,38320.0,0.0,0.58,0.0001491,3658.0,-0.524914,-0.0001491,-157.0,99.5651,0.02,-53.01713,0.0,CANDIDATE,TESS,20.759827586206896,17.153856484175655
3.2529571,351.813,134.4,2067.0,15.5894,-0.11,-351.813,1.02278,248.404924,6055.0,0.0,2.21,1.78e-05,6623.0,-1.02278,-1.78e-05,-134.4,3031.39,0.11,-56.556132,0.0,CANDIDATE,TESS,7.054027149321267,17.21084780835273
4.6068687,686.864,122.0,1229.0,12.7334,0.0,-686.864,0.0,262.96928,15647.0,0.0,1.08,1.43e-05,5917.0,0.0,-1.43e-05,-122.0,379.623,0.0,-48.371167,0.0,CANDIDATE,TESS,11.790185185185184,22.78034661883575
3.3357969,453.35,129.1,1163.0,11.1895,-0.08,-453.35,0.795607,271.142485,5024.0,0.0,1.5,7e-06,6517.0,-0.795607,-7e-06,-129.1,304.514,0.08,-58.014464,0.0,CANDIDATE,TESS,7.459666666666667,11.081945516708943
2.9879341,984.535,122.0,1202.0,11.6667,0.0,-984.535,0.0,275.653906,14088.0,0.0,0.96,0.0007201,5315.0,0.0,-0.0007201,-122.0,346.683,0.0,-41.476441,0.0,CANDIDATE,TESS,12.152812500000001,14.309293219641761
2.8475582,1023.76,122.0,1795.0,16.2689,0.0,-1023.76,0.0,255.458652,12974.0,0.0,1.36,5.7e-06,6372.0,0.0,-5.7e-06,-122.0,1724.51,0.0,-56.815904,0.0,CANDIDATE,TESS,11.962426470588234,12.672892084082207
3.6234424,189.772,130.7,1680.0,9.13018,-0.11,-189.772,0.712416,275.279781,3332.0,0.0,1.95,2.52e-05,5815.0,-0.712416,-2.52e-05,-130.7,1323.23,0.11,-45.469851,0.0,CANDIDATE,TESS,4.68214358974359,17.557911599182177
4.6588405,1074.33,132.2,688.0,10.0709,-0.06,-1074.33,0.849176,278.145792,12845.0,0.0,0.83,5.5e-06,4768.0,-0.849176,-5.5e-06,-132.2,37.2212,0.06,-44.717706,0.0,CANDIDATE,TESS,12.133614457831326,11.956289035957296
1.9771658,134.98889,64.0,644.2865637,5.2706003,-0.0125279,-134.98889,0.1707104,164.586559,13877.3059698,0.0,0.421944,9e-07,3467.0,-0.1707104,-9e-07,-64.0,40.7227689,0.0125279,-36.858109,0.0,CONFIRMED,TESS,12.491231774832679,102.8033193679865
3.3505941,500.264,122.0,1445.0,11.4279,0.0,-500.264,0.0,258.410562,8973.0,0.0,1.35,1.5e-05,5579.0,0.0,-1.5e-05,-122.0,723.955,0.0,-55.729405,0.0,CANDIDATE,TESS,8.46511111111111,17.936529512417444
5.0061978,585.291,136.4,1635.0,12.4847,-0.07,-585.291,0.864156,230.412408,6438.0,0.0,1.55,2.19e-05,6713.0,-0.864156,-2.19e-05,-136.4,1188.71,0.07,-67.206546,0.0,FALSE POSITIVE,TESS,8.054645161290322,10.999656581085306
8.1678648,299.001,122.0,1157.0,10.7664,0.0,-299.001,0.0,267.730983,4097.0,0.0,1.74,5.81e-05,5859.0,0.0,-5.81e-05,-122.0,297.977,0.0,-61.614393,0.0,CANDIDATE,TESS,6.187586206896552,13.70229531004913
5.9097139,237.592,134.8,1590.0,18.7334,-0.17,-237.592,1.48739,242.81722,8420.0,0.0,2.14,1.85e-05,6508.0,-1.48739,-1.85e-05,-134.8,1061.42,0.17,-67.000306,0.0,CANDIDATE,TESS,8.753925233644859,35.438903666790125
0.8674623,353.707,122.0,2131.0,12.8076,0.0,-353.707,0.0,277.412003,5547.0,0.0,1.72,2.1e-06,6470.0,0.0,-2.1e-06,-122.0,3424.09,0.0,-62.201806,0.0,CANDIDATE,TESS,7.446279069767442,15.682471650264201
5.2452852,298.724,128.5,1478.0,11.9863,-0.1,-298.724,0.829681,255.105601,5568.0,0.0,1.93,5.3e-05,5928.0,-0.829681,-5.3e-05,-128.5,793.304,0.1,-69.617872,0.0,CANDIDATE,TESS,6.210518134715026,18.639279066964825
1.20306,1750.95,122.0,1043.0,12.8325,0.0,-1750.95,0.0,260.693723,14933.0,0.0,0.97,1.5e-06,4204.0,0.0,-1.5e-06,-122.0,196.591,0.0,-56.817609,0.0,CANDIDATE,TESS,13.22938144329897,8.52851309289243
0.7025922,251.434,130.0,1567.0,5.49838,-0.06,-251.434,0.503029,273.029327,1740.0,0.0,1.24,1.2e-06,5875.0,-0.503029,-1.2e-06,-130.0,1003.46,0.06,-72.877347,0.0,CANDIDATE,TESS,4.434177419354839,6.920305129775607
4.5932835,539.425,122.0,1261.0,11.9834,0.0,-539.425,0.0,252.568079,7417.0,0.0,1.41,2.48e-05,5988.0,0.0,-2.48e-05,-122.0,420.855,0.0,-56.083838,0.0,CANDIDATE,TESS,8.49886524822695,13.749826203828151
8.6121286,236.478,140.5,1390.0,12.0872,-0.08,-236.478,0.644374,236.891954,4777.0,0.0,1.89,4.62e-05,7929.0,-0.644374,-4.62e-05,-140.5,620.245,0.08,-67.506647,0.0,CANDIDATE,TESS,6.395343915343915,20.200610627627093
4.1780637,41.066257,0.0,1313.73704,14.6952606,-0.0593367,-41.066257,0.649172,160.558765,11478.1087015,0.0,1.34736,7e-07,5620.0,-0.649172,-7e-07,0.0,703.9710193,0.0593367,-3.834999,0.0,CONFIRMED,TESS,10.906706893480585,279.50218841468796
2.5950111,2723.4,157.0,943.0,10.8614,-0.02,-2723.4,0.716671,244.02137,28870.0,0.0,0.64,2.17e-05,3875.0,-0.716671,-2.17e-05,-157.0,131.825,0.02,-60.038009,0.0,FALSE POSITIVE,TESS,16.970937499999998,10.600719688624514
2.9419791,534.42,135.5,1928.0,15.3905,-0.06,-534.42,0.766404,257.381418,14460.0,0.0,1.42,8e-06,7277.0,-0.766404,-8e-06,-135.5,2295.26,0.06,-47.403434,0.0,CANDIDATE,TESS,10.83838028169014,27.05737060738745
11.3648628,239.597,126.4,959.0,9.30846,-0.08,-239.597,0.601793,273.034601,4113.0,0.0,1.51,4.96e-05,6128.0,-0.601793,-4.96e-05,-126.4,140.925,0.08,-44.243404,0.0,CANDIDATE,TESS,6.164543046357616,17.166325120932232
1.0169814,388.859,122.0,2153.0,12.1981,0.0,-388.859,0.0,255.225724,7976.0,0.0,1.43,1.8e-06,5616.0,0.0,-1.8e-06,-122.0,3568.91,0.0,-70.53015,0.0,CANDIDATE,TESS,8.53013986013986,20.511290724915717
1.9943104,865.31,122.0,2346.0,17.6537,0.0,-865.31,0.0,259.290405,10353.0,0.0,1.69,1.01e-05,7247.0,0.0,-1.01e-05,-122.0,5032.19,0.0,-48.763415,0.0,CANDIDATE,TESS,10.445976331360947,11.96449827229548
5.7585993,689.844,122.0,859.0,11.2259,0.0,-689.844,0.0,269.585917,13636.0,0.0,0.99,1.84e-05,5090.0,0.0,-1.84e-05,-122.0,90.7886,0.0,-51.797559,0.0,CANDIDATE,TESS,11.33929292929293,19.766787853485713
4.9354155,595.693,122.0,1560.0,16.6116,0.0,-595.693,0.0,278.470062,12554.0,0.0,1.63,2.06e-05,6500.0,0.0,-2.06e-05,-122.0,985.669,0.0,-40.168552,0.0,CANDIDATE,TESS,10.191165644171779,21.074613937044752
3.5193417,3151.44,122.0,2308.0,14.4544,0.0,-3151.44,0.0,275.664375,6522.0,0.0,1.51,2.65e-05,5620.0,0.0,-2.65e-05,-122.0,4716.78,0.0,-44.379884,0.0,CANDIDATE,TESS,9.572450331125827,2.0695301195643894
12.6136992,180.487,157.0,440.0,2.58082,-0.02,-180.487,0.151734,186.289501,2172.0,0.0,0.56,6.61e-05,3719.0,-0.151734,-6.61e-05,-157.0,6.2521,0.02,-86.887548,0.0,CANDIDATE,TESS,4.608607142857142,12.034107719669562
1.318678,904.445,123.0,1671.0,10.1378,0.0,-904.445,0.0,274.022452,11891.0,0.0,0.99,3.8e-06,5764.0,0.0,-3.8e-06,-123.0,1295.34,0.0,-37.153165,0.0,CANDIDATE,TESS,10.240202020202021,13.147289221566817
2.1503007,975.6809,185.0,1501.6517354,14.1253056,0.0,-975.6809,1.6035311,171.205976,9260.8973045,0.0,1.23206,4.5e-06,5430.0,-1.6035311,-4.5e-06,-185.0,1201.7050633,0.0,-18.617278,0.0,CANDIDATE,TESS,11.464787104524131,9.491727576608296
5.2820398,695.292,122.0,977.0,9.84673,0.0,-695.292,0.0,243.165316,12532.0,0.0,1.05,3.68e-05,5415.0,0.0,-3.68e-05,-122.0,151.287,0.0,-67.3391,0.0,CANDIDATE,TESS,9.377838095238095,18.02408196843916
4.3430254,1068.47,138.7,1902.0,13.5998,-0.07,-1068.47,1.23064,251.015114,11142.0,0.0,1.47,3.65e-05,6594.0,-1.23064,-3.65e-05,-138.7,2176.55,0.07,-47.714009,0.0,CANDIDATE,TESS,9.25156462585034,10.427995170664595
5.1778752,3164.12,157.0,498.0,11.9282,-0.02,-3164.12,0.798514,262.187918,29835.0,0.0,0.66,3.12e-05,3599.0,-0.798514,-3.12e-05,-157.0,10.2294,0.02,-57.912799,0.0,CANDIDATE,TESS,18.073030303030304,9.429161978686018
2.4519381,489.38,122.0,1869.0,17.3192,0.0,-489.38,0.0,265.323637,11446.0,0.0,1.67,5.9e-06,7085.0,0.0,-5.9e-06,-122.0,2027.97,0.0,-49.163899,0.0,CANDIDATE,TESS,10.370778443113773,23.388777637010094
2.8562935,1064.27,130.5,1794.0,18.1559,-0.07,-1064.27,1.1235,265.710722,22525.0,0.0,1.32,0.0007996,6383.0,-1.1235,-0.0007996,-130.5,1721.84,0.07,-41.179089,0.0,FALSE POSITIVE,TESS,13.754469696969696,21.16474202974809
2.7967251,373.638,144.7,1445.0,19.3726,-0.18,-373.638,1.55209,251.037059,5786.0,0.0,2.61,7.9e-06,7566.0,-1.55209,-7.9e-06,-144.7,724.258,0.18,-58.984634,0.0,CANDIDATE,TESS,7.422452107279693,15.485576948811417
2.2104947,217.901,128.4,1544.0,13.6352,-0.08,-217.901,0.75158,262.40787,7893.0,0.0,1.58,5.8e-06,5421.0,-0.75158,-5.8e-06,-128.4,944.765,0.08,-76.58679,0.0,CANDIDATE,TESS,8.629873417721518,36.22287185464959
2.3519086,796.966,135.0,1146.0,18.0511,-0.07,-796.966,1.01501,276.290046,16808.0,0.0,1.37,2.8e-06,6026.0,-1.01501,-2.8e-06,-135.0,287.189,0.07,-43.906257,0.0,CANDIDATE,TESS,13.175985401459855,21.08998376342278
4.8741147,294.589,129.1,992.0,14.8251,-0.13,-294.589,1.03849,276.191236,4613.0,0.0,2.11,1.3e-05,6085.0,-1.03849,-1.3e-05,-129.1,161.07,0.13,-60.784523,0.0,FALSE POSITIVE,TESS,7.02611374407583,15.659104718777687
5.6858804,336.325,131.6,1162.0,13.193,-0.08,-336.325,0.790849,259.595573,10855.0,0.0,1.41,1.63e-05,5492.0,-0.790849,-1.63e-05,-131.6,303.245,0.08,-62.931814,0.0,CANDIDATE,TESS,9.356737588652482,32.27532892291682
11.2365977,155.639,198.0,690.0,13.0203,-0.06,-155.639,0.601669,144.119359,9414.0,0.0,1.29,5.2e-06,6446.0,-0.601669,-5.2e-06,-198.0,37.6345,0.06,-50.463093,0.0,CONFIRMED,TESS,10.093255813953489,60.486124942977014
14.6768874,693.784,122.0,539.0,9.65258,0.0,-693.784,0.0,289.721012,15152.0,0.0,0.77,3.89e-05,5230.0,0.0,-3.89e-05,-122.0,14.0749,0.0,-64.249499,0.0,CANDIDATE,TESS,12.535818181818183,21.83965038109844
6.8552506,151.8,135.5,1238.0,11.7073,-0.13,-151.8,0.842989,288.737557,4540.0,0.0,1.96,1.63e-05,6847.0,-0.842989,-1.63e-05,-135.5,390.089,0.13,-42.702604,0.0,CANDIDATE,TESS,5.973112244897959,29.907773386034254
3.940549,131.906,129.6,1359.0,7.73812,-0.08,-131.906,0.480188,304.820752,3700.0,0.0,1.5,1.23e-05,5493.0,-0.480188,-1.23e-05,-129.6,566.891,0.08,-64.974169,0.0,CANDIDATE,TESS,5.158746666666667,28.0502782284354
3.272056,367.391,122.0,1448.0,10.5823,0.0,-367.391,0.0,307.11341,7709.0,0.0,1.39,1.28e-05,5668.0,0.0,-1.28e-05,-122.0,729.82,0.0,-45.96744,0.0,CANDIDATE,TESS,7.6131654676259,20.98309430552191
4.5833112,314.079,130.6,1062.0,9.62957,-0.07,-314.079,0.612982,295.743404,4988.0,0.0,1.39,1.22e-05,5853.0,-0.612982,-1.22e-05,-130.6,211.784,0.07,-44.759727,0.0,CANDIDATE,TESS,6.927748201438849,15.881354691017227
0.5940157,595.431,122.0,1922.0,7.9118,0.0,-595.431,0.0,306.501073,4094.0,0.0,1.17,2e-06,5663.0,0.0,-2e-06,-122.0,2266.94,0.0,-48.920419,0.0,CANDIDATE,TESS,6.762222222222223,6.875691725825494
1.9519092,3029.65,157.0,633.0,10.4769,-0.02,-3029.65,0.622606,321.814728,31413.0,0.0,0.55,0.0002114,3498.0,-0.622606,-0.0002114,-157.0,26.7043,0.02,-68.739364,0.0,CANDIDATE,TESS,19.048909090909092,10.368524417011866
3.3615701,147.717,151.9,1797.0,16.5271,-0.11,-147.717,0.936615,290.594959,6992.0,0.0,1.9,4.1e-06,6258.0,-0.936615,-4.1e-06,-151.9,1734.68,0.11,-31.383219,0.0,CANDIDATE,TESS,8.698473684210526,47.33375305482781
3.9718475,470.052,129.7,814.0,8.29625,-0.05,-470.052,0.588237,300.936671,5487.0,0.0,1.12,1.03e-05,6064.0,-0.588237,-1.03e-05,-129.7,73.227,0.05,-55.367879,0.0,CANDIDATE,TESS,7.407366071428571,11.673176584718286
1.3504913,252.057,123.6,1295.0,8.65039,-0.05,-252.057,0.56988,282.205124,9835.0,0.0,0.82,8e-07,4858.0,-0.56988,-8e-07,-123.6,467.938,0.05,-75.431953,0.0,CANDIDATE,TESS,10.549256097560976,39.01895206243032
11.3298459,39.959164,187.0,807.9481883,3.4134506,-0.0536432,-39.959164,0.2777056,109.330734,821.128478,0.0,1.057,3.66e-05,5624.0,-0.2777056,-3.66e-05,-187.0,100.7059307,0.0536432,-55.597929,0.0,CANDIDATE,TESS,3.2293761589403975,20.54919061870263
13.4570562,429.781,5729.2,802.0,10.2486,0.0,-429.781,0.0,324.480301,11282.0,0.0,1.06,3.36e-05,5771.0,0.0,-3.36e-05,-5729.2,68.9842,0.0,-66.436672,0.0,CANDIDATE,TESS,9.668490566037734,26.250578783147695
2.7638775,626.394,122.0,1240.0,11.9271,0.0,-626.394,0.0,290.671642,7451.0,0.0,1.35,6.2e-06,6155.0,0.0,-6.2e-06,-122.0,392.882,0.0,-62.022859,0.0,CANDIDATE,TESS,8.834888888888887,11.895069237572518
1.7278017,462.711,122.0,1991.0,17.158,0.0,-462.711,0.0,287.701332,17825.0,0.0,1.38,2.4e-06,6460.0,0.0,-2.4e-06,-122.0,2610.88,0.0,-36.51561,0.0,CANDIDATE,TESS,12.433333333333335,38.52296573887372
6.0368213,2266.32,157.0,444.0,13.3128,-0.01,-2266.32,0.450885,309.345795,108361.0,0.0,0.41,0.0007114,3445.0,-0.450885,-0.0007114,-157.0,6.47065,0.01,-38.723632,0.0,CANDIDATE,TESS,32.47024390243902,47.81363620318401
3.1539313,492.545,122.0,1861.0,15.5528,0.0,-492.545,0.0,283.270016,14772.0,0.0,1.7,0.0009585,6610.0,0.0,-0.0009585,-122.0,1995.19,0.0,-38.399466,0.0,CANDIDATE,TESS,9.14870588235294,29.99116831964592
16.2501976,140.085,129.9,1075.0,8.04744,-0.08,-140.085,0.472063,306.530071,2930.0,0.0,1.58,0.0001066,6177.0,-0.472063,-0.0001066,-129.9,221.883,0.08,-55.540066,0.0,CANDIDATE,TESS,5.093316455696202,20.915872505978513
2.7142282,639.375,123.0,1640.0,17.7291,0.0,-639.375,0.0,282.733386,23021.0,0.0,1.15,3.1e-06,6063.0,0.0,-3.1e-06,-123.0,1203.77,0.0,-37.534617,0.0,CANDIDATE,TESS,15.416608695652174,36.00547409579668
2.9588636,136.0,134.3,1699.0,16.201,-0.09,-136.0,0.855484,288.702162,8605.0,0.0,1.74,1.8e-06,6405.0,-0.855484,-1.8e-06,-134.3,1385.73,0.09,-54.242515,0.0,CANDIDATE,TESS,9.310919540229886,63.27205882352941
24.092358,701.532,122.0,532.0,12.4646,0.0,-701.532,0.0,290.972257,14405.0,0.0,1.06,7.91e-05,5388.0,0.0,-7.91e-05,-122.0,13.3603,0.0,-54.149068,0.0,CANDIDATE,TESS,11.759056603773585,20.53363210801503
4.2221583,362.438,113.6,1166.0,7.93123,-0.05,-362.438,0.489115,308.198717,7098.0,0.0,1.02,1.28e-05,5589.8,-0.489115,-1.28e-05,-113.6,307.857,0.05,-44.663326,0.0,CANDIDATE,TESS,7.77571568627451,19.584039201187515
11.1755425,77.9054,83.0,1154.0,17.5706,-0.09,-77.9054,0.834302,155.436002,7873.0,0.0,1.91,5.7e-06,6655.0,-0.834302,-5.7e-06,-83.0,294.91,0.09,-17.224364,0.0,FALSE POSITIVE,TESS,9.199267015706805,101.05846321307637
6.1030299,493.208,131.8,1156.0,16.3974,-0.07,-493.208,0.846722,304.401827,13335.0,0.0,1.41,0.0011084,6057.0,-0.846722,-0.0011084,-131.8,296.944,0.07,-47.09656,0.0,CANDIDATE,TESS,11.62936170212766,27.03727433456067
18.8224069,1103.79,130.4,441.0,12.5063,-0.06,-1103.79,0.922925,299.543066,13388.0,0.0,1.1,4.51e-05,5661.0,-0.922925,-4.51e-05,-130.4,6.33598,0.06,-53.872432,0.0,CANDIDATE,TESS,11.369363636363635,12.129118763532919
7.9605908,261.968,114.7,807.0,5.94344,-0.05,-261.968,0.398601,308.340789,6040.0,0.0,0.85,2.54e-05,5081.5,-0.398601,-2.54e-05,-114.7,70.4881,0.05,-29.441613,0.0,CANDIDATE,TESS,6.992282352941176,23.056251145178035
6.5516113,970.991,162.2,454.0,7.01051,-0.06,-970.991,0.763343,323.04039,6717.0,0.0,0.73,8.1e-06,4841.8,-0.763343,-8.1e-06,-162.2,7.09349,0.06,-77.426902,0.0,CANDIDATE,TESS,9.603438356164384,6.917674829117881
7.3099457,166.11,129.5,1528.0,12.4526,-0.12,-166.11,0.792995,296.355554,4484.0,0.0,2.38,3.83e-05,6391.0,-0.792995,-3.83e-05,-129.5,906.064,0.12,-34.534399,0.0,CANDIDATE,TESS,5.23218487394958,26.99416049605683
2.1250402,371.482,122.0,1558.0,12.6314,0.0,-371.482,0.0,291.688916,8318.0,0.0,1.51,5.5e-06,5355.0,0.0,-5.5e-06,-122.0,979.454,0.0,-36.831352,0.0,CANDIDATE,TESS,8.365165562913907,22.391394468641817
3.7871416,390.856,122.0,1312.0,8.91723,0.0,-390.856,0.0,289.900026,6722.0,0.0,1.19,1.42e-05,5594.0,0.0,-1.42e-05,-122.0,491.943,0.0,-35.809407,0.0,CANDIDATE,TESS,7.4934705882352945,17.19814970219211
22.3751134,67.17,255.7,1192.0,12.8125,-0.07,-67.17,0.589731,330.958061,6829.0,0.0,1.47,2.03e-05,6477.7,-0.589731,-2.03e-05,-255.7,335.493,0.07,-72.44083,0.0,CANDIDATE,TESS,8.715986394557824,101.66741104659818
0.664786,205.726,134.6,1618.0,5.36785,-0.06,-205.726,0.492051,312.696269,1215.0,0.0,1.35,1.3e-06,6333.0,-0.492051,-1.3e-06,-134.6,1137.76,0.06,-58.943302,0.0,CANDIDATE,TESS,3.9761851851851846,5.905913691025928
4.1518071,108.207,126.9,1377.0,10.2109,-0.14,-108.207,0.694609,287.258761,1556.0,0.0,2.71,1.88e-05,6702.0,-0.694609,-1.88e-05,-126.9,596.999,0.14,-41.100082,0.0,CANDIDATE,TESS,3.7678597785977863,14.379846035838717
1.2245052,14933.3,123.8,1162.0,19.6011,-0.06,-14933.3,2.85731,308.185081,24584.0,0.0,0.7,3e-07,4337.4,-2.85731,-3e-07,-123.8,302.765,0.06,-44.581239,0.0,CANDIDATE,TESS,28.001571428571427,1.6462536746733811
3.3522572,379.423,138.1,1137.0,10.9307,-0.07,-379.423,0.708071,305.027554,6919.0,0.0,1.39,0.0008295,5951.0,-0.708071,-0.0008295,-138.1,277.825,0.07,-48.129533,0.0,CANDIDATE,TESS,7.863812949640288,18.235584031542633
3.7724643,299.746,135.3,1137.0,13.0104,-0.07,-299.746,0.721573,306.582801,8796.0,0.0,1.38,5e-06,6170.0,-0.721573,-5e-06,-135.3,277.764,0.07,-48.984798,0.0,CANDIDATE,TESS,9.427826086956523,29.344845302355996
1.040425,6827.91,122.0,1448.0,11.6289,0.0,-6827.91,0.0,292.384076,9568.0,0.0,0.86,1e-06,4750.0,0.0,-1e-06,-122.0,729.867,0.0,-34.096927,0.0,CANDIDATE,TESS,13.521976744186047,1.4013072814375116
6.6210878,1002.66,122.0,714.0,9.48332,0.0,-1002.66,0.0,323.284714,13071.0,0.0,0.79,1.96e-05,4790.0,0.0,-1.96e-05,-122.0,43.2116,0.0,-29.117607,0.0,CANDIDATE,TESS,12.00420253164557,13.036323379809707
3.0449187,154.093,130.9,1432.0,20.761,-0.06,-154.093,0.985551,21.604688,19894.0,0.0,1.36,7e-07,6026.0,-0.985551,-7e-07,-130.9,699.098,0.06,-79.610747,0.0,CANDIDATE,TESS,15.265441176470587,129.10385286807318
2.6855972,2058.48,157.0,740.0,11.0734,-0.02,-2058.48,0.563009,316.174214,31004.0,0.0,0.62,0.0005809,3822.0,-0.563009,-0.0005809,-157.0,49.8683,0.02,-26.507097,0.0,CANDIDATE,TESS,17.86032258064516,15.061598849636624
15.7784931,134.21829,41.0,1096.9941906,18.2872401,-0.060696,-134.21829,2.2080905,117.894946,6805.627558,0.0,1.6898,2.47e-05,7447.0,-2.2080905,-2.47e-05,-41.0,342.2459459,0.060696,-60.41239,0.0,CANDIDATE,TESS,10.822132855959286,50.705664317433936
11.3498282,502.68,123.0,936.0,12.2742,0.0,-502.68,0.0,340.362308,10625.0,0.0,1.18,3.04e-05,6009.0,0.0,-3.04e-05,-123.0,127.543,0.0,-38.413111,0.0,CANDIDATE,TESS,10.401864406779662,21.136707249144585
1.1602698,17362.0,157.0,648.0,18.336,-0.03,-17362.0,2.89006,322.118531,18692.0,0.0,0.7,0.0001721,3692.0,-2.89006,-0.0001721,-157.0,29.2942,0.03,-37.649275,0.0,CANDIDATE,TESS,26.194285714285712,1.076604077871213
12.6357243,554.633,130.2,809.0,13.1329,-0.08,-554.633,0.865633,314.373719,8255.0,0.0,1.41,0.0042171,5951.0,-0.865633,-0.0042171,-130.2,71.1152,0.08,-35.639977,0.0,CANDIDATE,TESS,9.314113475177304,14.883715898621249
2.3557153,65.0751,133.2,1150.0,1.98374,-0.05,-65.0751,0.172919,114.419661,740.0,0.0,0.72,7.1e-06,4851.0,-0.172919,-7.1e-06,-133.2,290.953,0.05,-58.061848,0.0,CANDIDATE,TESS,2.7551944444444447,11.371476955087275
0.7941828,398.723,125.3,2149.0,8.86489,-0.08,-398.723,0.792919,320.412201,2393.0,0.0,1.55,8.1e-05,6397.0,-0.792919,-8.1e-05,-125.3,3545.12,0.08,-34.459075,0.0,CANDIDATE,TESS,5.719283870967742,6.001660300509376
17.9217736,746.167,124.7,590.0,16.7867,0.0,-746.167,0.0,36.351144,44474.0,0.0,0.76,7.4e-06,5144.1,0.0,-7.4e-06,-124.7,20.1338,0.0,-65.055381,0.0,CANDIDATE,TESS,22.087763157894738,59.603279158686995
10.9267866,418.404,5797.1,1110.0,13.7902,0.0,-418.404,0.0,332.424127,9304.0,0.0,1.46,3.3e-05,5792.8,0.0,-3.3e-05,-5797.1,252.912,0.0,-36.96281,0.0,CANDIDATE,TESS,9.445342465753425,22.236881100563092
3.1998039,252.06,122.0,1037.0,6.9761,0.0,-252.06,0.0,353.477124,3672.0,0.0,1.15,6.9e-06,5430.0,0.0,-6.9e-06,-122.0,192.578,0.0,-47.499264,0.0,CANDIDATE,TESS,6.066173913043478,14.567960009521542
10.1956949,270.881,133.9,603.0,7.45333,-0.06,-270.881,0.49908,10.135045,3293.0,0.0,1.21,1.38e-05,5791.0,-0.49908,-1.38e-05,-133.9,22.0861,0.06,-56.549045,0.0,CANDIDATE,TESS,6.159776859504133,12.156629663948378
8.5467163,114.402,128.0,966.0,6.73372,-0.09,-114.402,0.453108,1.99379,2387.0,0.0,1.58,5.73e-05,5557.6,-0.453108,-5.73e-05,-128.0,144.761,0.09,-68.226643,0.0,CANDIDATE,TESS,4.261848101265823,20.86501984231045
